source_id,target_id,friends_count
616635785,263516031,0
616635785,38101228,12818
616635785,108710233,5732
616635785,341720701,3741
616635785,25457584,2877
616635785,10230092,297
616635785,336957898,22
616635785,295745714,12391
616635785,103990325,6132
616635785,20566864,819
616635785,77808694,1020
616635785,637280762,0
616635785,628972297,26
616635785,52190833,243
616635785,118439242,315
616635785,350049667,987
616635785,130710804,2019
616635785,24275067,2054
616635785,143838544,1131
616635785,410026503,43
616635785,397423965,279
616635785,40769115,1556
616635785,183933776,9121
616635785,23067135,349
616635785,179384435,171
616635785,28137498,44
616635785,617664941,248
616635785,236775060,7154
616635785,296880648,564
616635785,299002333,288
616635785,312456720,54205
616635785,112792810,5452
616635785,342340392,419
616650103,600483745,26091
616650103,980980376,1011
616650103,41710777,128
616650103,935052847,0
616650103,1374107066,21
616650103,44000363,21036
616650103,362836682,44
616650103,57756665,4515
616650103,31033695,125600
616650103,293056297,134
616650103,255106193,0
616650103,59682148,0
616650103,279695141,11708
616650103,23486207,354
616650103,1339120062,105
616650103,378749894,2998
616650103,583276000,94
616650103,1247928836,520
616650103,132460679,16136
616650103,1312318633,8
616650103,1010409722,416
616650103,248744030,250
616650103,333842379,835
616650103,846923748,2040
616650103,38838616,197
616650103,244441476,297
616650103,228695495,105
616650103,438936142,23
616650103,208887536,649
616650103,925282123,4121
616650103,133324446,3008
616650103,20477352,1177
616650103,30938952,443
616650103,77669300,94
616650103,67683067,136
616650103,86656673,2205
616650103,180977299,291
616650103,46706451,577
616650103,28729253,1934
616650103,169544629,13
616650103,553243881,92
616650103,126742472,27334
616650103,590347742,882
616650103,63068029,520
616650103,333092284,310
616650103,447730097,833
616650103,50400627,1849
616650103,1038432794,3690
616650103,375726689,939
616650103,122605169,580
616650103,1128674851,104
616650103,122722166,2078
616650103,21124751,659
616650103,536667444,127
616650103,139148988,18
616650103,1021261790,1050
616650103,130998809,2494
616650103,41085467,15
616650103,145592392,117910
616650103,402508189,89
616650103,321313779,519
616650103,64768578,299
616650103,964161510,0
616650103,14285483,10404
616650103,156948369,2613
616650103,50745142,35
616650103,68035917,292
616650103,573205816,2661
616650103,495272478,681
616650103,618011429,30
616650103,194349947,36
616650103,928747010,1138
616650103,340122051,1532
616650103,311507784,171
616650103,213792513,125
616650103,55463439,199
616650103,917402550,23
616650103,114853736,29
616650103,48466183,642
616650103,906334922,2846
616650103,199974425,684
616650103,47484753,578
616650103,425352591,496
616650103,22792567,300
616650103,56556150,237
616650103,346028083,4
616650103,102658711,6582
616650103,178248732,261
616650103,305218956,190
616650103,415942788,282
616650103,633007383,0
616650103,831890936,312
616650103,171790175,1088
616650103,132382520,0
616650103,216889286,6273
616650103,239238497,41
616650103,204884446,1134
616650103,301978838,213
616650103,279459977,5452
616650103,222886168,693
616650103,385212685,692
616650103,415572944,283
616650103,366243758,690
616650103,404290989,37
616650103,121147637,8282
616650103,727246248,0
616650103,20434229,5215
616650103,35693152,981
616650103,273333085,1698
616650103,702953072,195
616650103,52768267,126
616650103,484920641,5408
616650103,713071555,3
616650103,23932737,171348
616650103,98137466,529
616650103,587022570,689
616650103,29894251,635
616650103,381835137,6648
616650103,18220175,1746
616650103,230723893,53
616650103,129575180,3240
616650103,24960010,324
616650103,213937119,524
616650103,613722065,405
616650103,501999384,263
616650103,181622596,48
616650103,628850091,92
616650103,56270572,755
616650103,60102226,4896
616650103,37161649,557
616650103,21797410,1825
616650103,19182653,11065
616650103,90828940,19877
616650103,50125915,1596
616650103,15031687,49
616650103,533349652,852
616650103,217199513,534
616650103,76094530,2252
616650103,319293993,26
616650103,192823346,1523
616650103,255414180,2271
616650103,34167897,106
616650103,24347015,10394
616650103,34345911,0
616650103,14797707,651
617373484,164240225,10152
617373484,475018045,2859
617373484,23565127,381
617373484,1357130263,14595
617373484,24331426,6138
617373484,22158009,4099
617373484,721452698,3
617373484,30754429,96
617373484,286391647,764
617373484,1103940476,139
617373484,426227268,5069
617373484,1006424792,125
617373484,21903641,0
617373484,424723769,988
617373484,298120441,46447
617373484,313481830,9026
617373484,1240530409,82
617373484,508540545,1051240
617373484,37859232,126
617373484,407432745,0
617373484,972552590,48987
617373484,1201418060,1
617373484,196650381,613
617373484,18322109,679
617373484,69327269,10
617373484,1169759960,1980
617373484,92051294,1681
617373484,173447211,1943
617373484,29494653,2044
617373484,108225564,11
617373484,58960864,1550
617373484,1017980005,31932
617373484,80082384,4001
617373484,76471221,1665
617373484,77141025,574
617373484,545656145,133
617373484,957686461,3
617373484,18443731,2074
617373484,312452851,19
617373484,247849118,684
617373484,411436943,0
617373484,555715493,1
617373484,233991675,433
617373484,887355110,0
617373484,53959839,2545
617373484,50588874,4984
617373484,88492252,154
617373484,878990732,2
617373484,25701619,1563
617373484,25192474,59292
617373484,67920551,1559
617373484,359639212,190
617373484,207531632,827
617373484,14817982,14751
617373484,16240250,3237
617373484,301715615,489
617373484,824471400,138
617373484,162566111,439
617373484,94100485,2243
617373484,417515113,203
617373484,811865118,0
617373484,26196055,517
617373484,288999062,1954
617373484,43853359,1194
617373484,378596603,85
617373484,831129301,129
617373484,259413212,1716
617373484,84283580,772
617373484,136751601,924
617373484,23343918,1137
617373484,475189805,4656
617373484,24747185,2635
617373484,59159018,1650
617373484,56927029,554
617373484,461498919,260
617373484,20956062,7509
617373484,720522433,88
617373484,89312888,1062
617373484,178302682,9286
617373484,28357791,2
617373484,16712413,1732
617373484,74424464,2994
617373484,17813885,912
617373484,267712573,20244
617373484,785369088,14
617373484,465827508,1048
617373484,23620306,0
617373484,159642842,23467
617373484,41293395,109
617373484,747633224,400
617373484,245343172,1472
617373484,144595097,4944
617373484,718080018,0
617373484,21794771,3
617373484,99774206,119
617373484,21032654,404
617373484,197078379,1756
617373484,541479525,625
617373484,221987216,1174
617373484,230243636,190
617373484,442299407,1435
617373484,49460625,890
617373484,634541168,4
617373484,22041961,9969
617373484,33019280,572
617373484,14968019,92
617373484,213944146,101
617373484,596876553,4797
617373484,109067651,203
617373484,516198059,12
617373484,631440375,0
617373484,31132759,1076
617373484,569712337,13
617373484,55682976,192
617373484,625460529,373
617373484,101893572,7209
617373484,39136860,838
617373484,25291000,693
617373484,45479268,67713
617373484,127812812,1071
617373484,126366608,467
617373484,381073791,5264
617373484,16353979,164
617373484,43272825,535
617373484,14288822,1
617373484,592354062,424
617373484,483345798,333
617373484,14699672,382
617373484,27081559,243
617373484,556955258,0
617373484,285453892,6
617373484,230965828,2105
617373484,124025633,74
617373484,609018764,65
617373484,30576467,156190
617486653,113256112,0
617486653,260559727,0
617486653,163611420,1133
617486653,72334035,16266
617486653,17680840,199442
617486653,26570863,41940
617486653,234645171,0
617486653,1198840944,5073
617486653,243956258,1170
617486653,328652340,1108
617486653,918797965,147
617486653,19498371,4327
617486653,44470785,28
617486653,355595878,0
617486653,36114903,417
617486653,1059232844,21
617486653,1246568299,152
617486653,194681787,320
617486653,791794038,1774
617486653,324426491,115
617486653,1175471700,227
617486653,74296295,461
617486653,618672443,202
617486653,28066028,44581
617486653,27914127,780
617486653,382102019,1031
617486653,175954697,10018
617486653,1135898562,145
617486653,385125526,159
617486653,1135851996,15
617486653,756014082,15
617486653,1117822664,401
617486653,25903751,804
617486653,22577695,185
617486653,903001838,22
617486653,147993025,2681
617486653,66338211,1606
617486653,79858505,1203
617486653,959639527,7723
617486653,949764762,2101
617486653,440264328,543
617486653,59888156,644
617486653,766085042,361
617486653,30944711,8464
617486653,27368477,5627
617486653,38373374,102
617486653,21172964,10714
617486653,838669783,520
617486653,43427867,7465
617486653,497535334,553
617486653,888236323,10
617486653,303930018,182
617486653,279234818,5556
617486653,346674614,291
617486653,24469324,594
617486653,210864212,23876
617486653,211777124,3358
617486653,301645208,235
617486653,748519296,1477
617486653,338723523,722
617486653,179298078,100
617486653,39854753,1786
617486653,247840269,8047
617486653,787781791,1807
617486653,38729426,150
617486653,726522079,688
617486653,15365852,810
617486653,232650691,890
617486653,129910332,9629
617486653,442666029,44998
617486653,79068812,5762
617486653,535599947,1132
617486653,833494423,674
617486653,500266524,111
617486653,33736331,0
617486653,83025244,956
617486653,32241842,950
617486653,18668204,479
617486653,79905402,253
617486653,22590193,9362
617486653,797880283,81
617486653,26778320,1791
617486653,252146494,332
617486653,25215525,4633
617486653,378084166,69
617486653,20541147,489
617486653,475583193,7
617486653,148726773,31
617486653,19026178,178
617486653,170042978,23
617486653,269940376,126
617486653,768821484,238
617486653,532459995,2
617486653,609851934,4649
617486653,417068221,2772
617486653,734928415,70
617486653,420279122,121
617486653,239112995,109
617486653,501154615,222
617486653,705841250,40621
617486653,65061164,51716
617486653,22985994,12060
617486653,104736803,1475
617486653,15728007,3086
617486653,285309173,556
617486653,22909956,1356
617486653,155140848,194
617486653,356988734,1102
617486653,33969182,355
617486653,248855429,600
617486653,18114168,1333
617486653,18249057,1213
617486653,149716988,177905
617486653,578277980,183
617486653,27025763,428
617486653,527968666,5791
617486653,343488423,2109
617486653,34610161,1284
617486653,533345274,154
617486653,222381693,400
617486653,16018820,2588
617486653,5480472,22
617557720,497300307,3455
617557720,1437320384,57
617557720,21762834,990
617557720,1425451645,14
617557720,779494063,656
617557720,133378751,2
617557720,521263632,386
617557720,292438005,857
617557720,16910746,0
617557720,135423010,6612
617557720,18642314,88951
617557720,15455433,6650
617557720,13862542,1974
617557720,141730776,99865
617557720,7736682,1418
617557720,92589217,5200
617557720,191188669,1448
617557720,15293534,3192
617557720,123404263,314
617557720,247763720,328
617557720,355424720,1470
617557720,1119095348,0
617557720,1115612702,512
617557720,1115595020,135
617557720,130408529,168
617557720,548520944,146
617557720,567766782,565
617557720,25067429,919
617557720,276798593,4
617557720,1201565418,0
617557720,296994629,6466
617557720,14937329,910
617557720,21004122,22176
617557720,16200603,594
617557720,93662320,35125
617557720,489863502,9713
617557720,40613788,2440
617557720,373612360,9487
617557720,26688218,155
617557720,217454476,58
617557720,855827107,0
617557720,30817847,1192
617557720,16023144,1321
617557720,162350622,369
617557720,37516636,800
617557720,415203990,0
617557720,64657610,853
617557720,122539413,18088
617557720,785541193,820
617557720,82980660,33090
617557720,99153597,24696
617557720,102116847,25995
617557720,26999363,724
617557720,596346241,3957
617557720,834245131,33
617557720,786812760,0
617557720,788302106,34
617557720,88275771,371
617557720,135245912,8894
617557720,147059009,557
617557720,18899446,16844
617557720,316795578,2284
617557720,96168934,809
617557720,772973306,6
617557720,119409334,360
617557720,545523240,69
617557720,264196325,1709
617557720,81314298,1135
617557720,557699048,980
617557720,606421025,5
617557720,22799635,811
617557720,39407620,2454
617557720,98684330,798
617557720,726170299,0
617557720,297568502,81
617557720,356700744,3523
617557720,26250653,782509
617557720,568373529,300
617557720,421834165,5303
617557720,597603985,1276
617557720,65451334,408
617557720,607573341,49
617557720,95540352,4
617557720,14883659,113
617557720,558254790,22
617557720,134304482,23
617557720,40191507,2155
617557720,429660599,1
617557720,41294141,3514
617557720,6706512,384
617557720,263547467,0
617557720,111520352,3021
617557720,266939164,879
617557720,346025327,413
617557720,89071755,279
617557720,16507361,3199
617557720,217344994,255
617557720,14603856,95
617557720,565502542,442
617557720,598530788,6805
617557720,394257808,1979
617557720,101956832,29
617557720,612992256,1827
617557720,413317837,22498
617557720,443128736,71
617557720,93360725,114
617557720,31569621,988
617557720,72788973,2903
617557720,610431574,634
617557720,250266750,612
617557720,285992918,1523
617557720,84027825,9045
619468845,49595065,46
619468845,563228900,1736
619468845,128221886,1564
619468845,361560080,146
619468845,371879882,324
619468845,25571278,6545
619468845,335100981,24185
619468845,236868268,3398
619468845,35682877,204
619468845,282169473,741
619468845,255064345,1345
619468845,50537735,113
619468845,20571353,191165
619468845,369391604,790
619468845,356934023,5766
619468845,21520700,779
619468845,34721874,15
619468845,803788783,1078434
619468845,835908523,17
619468845,274328206,6548
619468845,551162839,477
619468845,110931481,228
619468845,125960007,747
619468845,27845818,249
619468845,106027848,8624
619468845,706117903,357
619468845,444765804,9248
619468845,430077866,1232
619468845,108078731,857
619468845,57768304,471
619468845,913993326,4945
619468845,323172159,553
619468845,225308736,1021
619468845,96875177,37
619468845,22000762,2634
619468845,287368258,9355
619468845,705083635,165
619468845,17554299,2719
619468845,174773507,1969
619468845,375227729,197
619468845,174669737,532
619468845,340751599,68207
619468845,215238661,587
619468845,499261014,0
619468845,469021949,107
619468845,8064862,1908
619468845,14596540,803
619468845,420291583,26
619468845,151220848,125
619468845,121381391,84
619468845,452577987,27658
619468845,70839388,1406
619468845,181586314,37
619468845,66767395,263
619468845,18572511,108
619468845,19840078,48488
619468845,488012780,94
619468845,38841791,0
619468845,596619107,4514
619468845,18111707,1958
619468845,746091246,11
619468845,199883561,9710
619468845,554898206,282
619468845,263867558,0
619468845,705035047,1138
619468845,506088616,19423
619468845,232988884,2972
619468845,620686696,1283
619468845,20451414,194
619468845,29904275,399
619468845,577512923,809
619468845,708020598,25
619468845,539490824,426
619468845,339328643,369
619468845,26573658,2838
619468845,619375927,4
619468845,620601178,577
619468845,16540406,175
619468845,12598132,112
619468845,368618641,1232
619468845,406410418,108
619468845,226460878,119
619468845,67058229,116
619468845,255154971,837
619468845,33248874,22479
619468845,144226438,0
619468845,221855317,201
619468845,69564245,6970
619468845,46598192,3304
619468845,17032431,849
619468845,569639189,710
621555892,364099652,7794
621555892,95458356,363
621555892,1208889354,25
621555892,599319118,389
621555892,30056672,753
621555892,134154516,423
621555892,133022865,63411
621555892,243413365,22
621555892,15464215,2470
621555892,187058357,863
621555892,1034046475,136
621555892,15307617,4746
621555892,563447939,1045
621555892,34662006,3826
621555892,1325186761,1
621555892,475561576,3479
621555892,14454892,504
621555892,29282051,2989
621555892,1228576465,569
621555892,16570928,438
621555892,104292903,464
621555892,47409855,4555
621555892,1131058813,6
621555892,1077592993,347
621555892,78372635,921
621555892,1202018388,1437
621555892,69605342,821
621555892,955883234,1846
621555892,215672219,275
621555892,524220486,15955
621555892,199231559,491
621555892,45185864,177
621555892,69656699,790
621555892,244042439,102
621555892,18533317,221956
621555892,1221379603,0
621555892,99853900,1292
621555892,863266658,1261
621555892,145806143,5607
621555892,113937258,668
621555892,105758272,926
621555892,729131155,1054
621555892,856282266,266
621555892,17488851,3116
621555892,954254467,0
621555892,887757504,3814
621555892,851119530,13
621555892,164908231,1889
621555892,66512113,5739
621555892,16654767,356
621555892,613093480,0
621555892,810013422,0
621555892,906293124,363
621555892,135144567,247
621555892,33109387,270
621555892,124824076,5
621555892,192514388,115
621555892,64373187,71
621555892,29162330,44
621555892,16454410,112634
621555892,874557032,282
621555892,870701424,0
621555892,56871333,183
621555892,312359226,1
621555892,385004668,647
621555892,735640003,1897
621555892,369637239,793
621555892,596934493,0
621555892,596921926,713
621555892,461772205,513
621555892,540448802,1809
621555892,84496858,781
621555892,27824604,566
621555892,790714056,22
621555892,415554932,13035
621555892,771776832,402
621555892,597185475,419
621555892,42613274,442
621555892,60729777,2898
621555892,55909156,220
621555892,183702817,1937
621555892,635758590,370
621555892,22160505,282
621555892,717992023,0
621555892,8071902,207101
621555892,71178851,346
621555892,580497864,298
621555892,708341395,55095
621555892,636632775,235
621555892,55981347,6226
621555892,617736412,1
621555892,3829151,3041
621555892,632608312,51
621555892,462849719,86
621555892,15786845,46388
621555892,53196802,79
621555892,375195439,13896
621555892,29835642,596
621555892,385122718,14925
621555892,620786757,18
621555892,601434754,1575
621555892,616076521,532
621555892,567842748,362
621555892,33802437,572
621555892,601050005,302
621555892,540024927,192
621555892,299382055,0
621555892,177245169,674
621555892,625504351,0
621555892,579399813,7
621555892,298059951,818
621576164,515814969,0
621576164,32160850,274
621576164,310786424,187118
621576164,193071322,142
621576164,617763192,102878
621576164,26197663,27188
621576164,111158912,1212
621576164,234926334,4713
621576164,455344381,4059
621576164,226266379,2221
621576164,177349473,134
621576164,302123233,359
621576164,950621474,510
621576164,951723956,43
621576164,1391852887,56
621576164,476822459,1018
621576164,127801988,1047
621576164,1329146924,73
621576164,355792171,97
621576164,1153419451,3
621576164,443407588,26212
621576164,633298924,1267
621576164,41561476,0
621576164,125521899,7090
621576164,535683186,35
621576164,425014949,1463
621576164,1155615906,231340
621576164,332366145,29689
621576164,14851673,1394
621576164,16281260,919
621576164,67181179,114
621576164,601784023,7
621576164,29426444,594
621576164,473018060,1793
621576164,168095350,2612
621576164,42486651,0
621576164,477226749,0
621576164,1307459792,9
621576164,196706721,58
621576164,1262235583,2
621576164,458533035,961
621576164,1215159553,189
621576164,218584061,2026
621576164,292992148,234
621576164,436141759,80
621576164,337913781,235
621576164,33924834,1824
621576164,38496145,13259
621576164,36608370,748
621576164,363245814,1252
621576164,1016086494,3483
621576164,1095976464,1533
621576164,73418731,1433
621576164,1258493041,1102
621576164,1279948844,11
621576164,804926311,656
621576164,1123912694,28
621576164,236884767,2213
621576164,499206133,1365
621576164,474176791,1013
621576164,120898276,36151
621576164,328683122,371
621576164,796214954,755
621576164,931708220,6681
621576164,1215856441,20
621576164,870500492,9935
621576164,870522536,7522
621576164,103065068,21619
621576164,45995282,16986
621576164,517005609,326
621576164,961511204,19
621576164,37002399,144973
621576164,35596032,2272
621576164,471469624,2940
621576164,748700977,171
621576164,132139604,115
621576164,375155899,152
621576164,837965203,0
621576164,1149947838,19
621576164,384150152,0
621576164,208983138,40
621576164,178779815,2513
621576164,223409642,7778
621576164,610803869,979
621576164,128679822,478
621576164,24854000,6364
621576164,702565688,2512
621576164,91269737,976
621576164,389069168,509
621576164,556297928,1098
621576164,98922997,342
621576164,26692695,11
621576164,94241842,42
621576164,82261823,4525
621576164,367291615,539
621576164,269942966,1993
621576164,51039180,907
621576164,391488777,94
621576164,613704102,441
621576164,929412476,285
621576164,351508097,122
621576164,945744931,1606
621576164,397967396,657
621576164,478693985,1112
621576164,17391738,751
621576164,103002946,1806
621576164,389845002,627
621576164,24160604,2424
621576164,301355940,0
621576164,19080512,955
621576164,285200956,1513
621576164,17992979,3131
621576164,272689541,36
621576164,579058248,218
621576164,150271747,504
621576164,258748193,3912
621576164,167293347,220
621576164,17183964,1954
621576164,26457700,107
621576164,289245668,688
621576164,308658346,4442
621576164,220100590,269
621576164,21361705,96068
621576164,162100815,22
621576164,564986888,0
621576164,46919513,10276
621576164,277598065,735
621576164,824402317,3989
621576164,519119843,307
621576164,25688061,1456
621576164,30603851,4298
621576164,42424498,1609
621576164,67356801,1636
621576164,606382752,2
621576164,123168618,3442
621576164,9384742,16854
621576164,42518342,767
621576164,434395294,0
621576164,543008112,210
621576164,16015009,2344
621576164,21109676,143
621576164,336725419,841
621576164,258606040,304
621576164,555061893,170
621576164,554598323,0
621576164,304117141,172
621576164,27473643,1544
621576164,24262103,364
621576164,24462740,2246
621576164,21528967,489
621576164,42909648,1359
621576164,620211141,352
621576164,223171913,88
621576164,82691724,70
621576164,460457102,1096
621576164,235036675,204
621576164,838720944,1076
621576164,378707128,0
621576164,93492604,3453
621576164,830699755,118
621576164,139669606,3595
621576164,348303424,437
621576164,831934399,18
621576164,159364991,439
621576164,360389664,720
621576164,141780141,393
621576164,127575074,2503
621576164,23636577,874
621576164,757132662,6
621576164,25367242,1683
621576164,594807410,782
621576164,495984218,435
621576164,36475641,4125
621576164,565355910,228
621576164,49360248,1235
621576164,557308421,56
621576164,25807654,95
621576164,104416486,47
621576164,215058188,17310
621576164,244872948,146
621576164,564226543,20
621576164,343460418,2099
621576164,541483613,95
621576164,23682936,27762
621576164,23395938,405
621576164,11400352,5959
621576164,14454786,4953
621576164,52174345,2113
621576164,32255657,15759
621576164,2840431,1017
621576164,104498691,3322
621576164,486795298,2250
621576164,331355188,6958
621576164,24505650,1348
621576164,704240664,102
621576164,561452090,2627
621576164,44616196,12057
621576164,633379122,506
621576164,167285488,3730
621576164,172990469,287
621576164,33733640,407
621576164,89779359,1286
621576164,25677409,1427
621576164,78426178,470
621576164,267784826,285
621576164,22001790,92
621576164,627183333,222
621576164,563801617,120
621576164,25787685,219
621576164,332798665,2789
621576164,633523389,654
621576164,106043320,935
621576164,194378496,1225
621576164,84527253,0
621576164,611983400,0
621576164,17233110,5824
621576164,339799979,65440
621576164,122075135,1190
621576164,512287111,33302
621576164,186281704,761
621576164,118270240,882
621576164,374328683,0
621576164,173469807,752
621576164,629084697,89
621576164,20932922,12738
621576164,128585571,190
621576164,98752929,1712
621576164,629945995,0
621576164,627854607,3
621576164,396603710,375
621576164,27783402,0
621576164,81011286,138
621576164,841791,8083
621576164,120135415,517
621576164,396907436,0
621576164,63536901,1320
621576164,534305136,6106
621576164,58435487,1406
621576164,20579710,72
621576164,33019559,92
621576164,141331963,38885
621576164,243844683,670
621576164,21405513,483
621576164,16667262,100
621576164,124990397,2073
621576164,242260786,1292
771657486,1488349488,30
771657486,626100155,9759
771657486,39927832,19
771657486,527773466,414593
771657486,152805810,79
771657486,624279929,362
771657486,13584882,210
771657486,64521310,673
771657486,1263911971,34
771657486,1102368708,11
771657486,1260559272,46
771657486,440675213,1417
771657486,51952658,21192
771657486,458859370,645
771657486,991903448,76
771657486,35921559,109
771657486,125043774,725
771657486,818231382,74034
771657486,1220715805,412
771657486,1208487074,3614
771657486,215873529,1094
771657486,252193141,278
771657486,102150152,104
771657486,1131455959,15
771657486,342304513,1745
771657486,910958376,9
771657486,220254442,0
771657486,39890121,1602
771657486,25027494,141
771657486,271179281,0
771657486,29457601,26863
771657486,331020555,19
771657486,625293503,1339
771657486,60575041,1915
771657486,375537102,356
771657486,193305231,3902
771657486,632782438,15
771657486,239703123,1070
771657486,323894111,702
771657486,716994920,228
771657486,262669658,329
771657486,535230475,301
771657486,24129494,245
771657486,633080732,36
771657486,105342117,1332
771657486,833195162,0
771657486,80719548,0
771657486,112051516,205
771657486,510508865,111324
771657486,713754600,2
771657486,379798242,183
1207835467,56516252,273
1207835467,37419643,1152
1207835467,14154145,4005
1207835467,414193034,4486
1207835467,426698227,100
1207835467,189458732,629
1207835467,1245800444,1467
1208229229,1202220380,110
1208229229,739523767,996
1208229229,1013304732,2
1213170564,282183239,16934
1213170564,19622811,12668
1213170564,1414251913,46
1213170564,25952426,72
1213170564,282380315,1342
1213170564,449351856,0
1213170564,407080225,249
1213170564,978703206,30667
1213170564,486373169,200
1366784677,26604630,488
1366784677,50772334,212
1366784677,1100056236,19
1366784677,309909647,2278
1366784677,369945326,146555
1366784677,1342550960,337
1367040230,577558675,400
1367487373,24774508,2906
1367856896,259835827,1492
1367856896,625908357,856
1367856896,228942212,3
1367856896,556444283,238
1367856896,32830897,74512
1367856896,77736378,767
1367856896,726170090,143
1368184886,1394084197,49
1368184886,135224855,3394
1368184886,325618087,680
1369249873,144046082,1920
1369249873,279241836,171
1369408290,27111967,1566
1369408290,149045006,3
1369408290,227777318,3273
1369408290,1191247082,145
1369408290,15209228,445
1369408290,30950886,593
1369480706,578130391,1641
1369480706,42007572,16623
1369480706,132473704,1391
1369480706,579265576,270
1369749661,441112515,378
1369749661,130549978,1703
1369749661,625233515,293
1370348599,346414431,657
1370348599,1210591333,2753
1370348599,462147848,6719
1370348599,1069214394,577
1370734512,68167893,59
1370734512,211566653,8121
1370734512,37587422,1647
1370781445,278646938,3875
1371350634,998611374,1866
1372652504,709516573,33502
1373071759,358455659,4322
1373326866,46216223,297
1373326866,122763188,259
1373326866,14876461,256
1373326866,25341500,385
1374094274,721045585,997
1380948325,773351953,158
1380948325,65507403,4275
1380948325,95297893,1414
1380948325,322381311,2014
1380948325,147931285,10
1380948325,480724499,1018
1381069658,1173643692,24
1381069658,48521954,8
1381363692,915386305,41
1381363692,1067623410,7041
1381607736,266421915,9802
1383712140,37792298,248
1383712140,263209316,789
1383712140,613591283,206
1385228084,1385199919,6
1385228084,1398993224,1265
1385297372,46492704,130
1385297372,26311140,6009
1386172154,80204522,8320
1386549638,27709708,1595
1386619668,1249647776,509
1386619668,19750766,5560
1386619668,236591314,504
1386619668,107584619,1194
1386619668,1078432224,42
1387393236,290295826,30981
1387393236,237112765,1047
1387393236,1359884756,30
1387393236,1279619750,47175
1387393236,63228048,579
1387417639,631790536,305
1387702238,1398843049,331
1388819528,1393552496,1
1391544607,57108396,132
1391544607,164531168,22
1391544607,21785446,950
1391622127,1386795619,7
1391832212,617335167,269
1391832212,294546043,855
